,sim,year,temp_mean,precip_sum,solar_energy_sum,ha,zone,olive_prod,min_oil_prod,max_oil_prod,avg_oil_prod,total_water_need,nocellara_delletna_tech,nocellara_delletna_pct,nocellara_delletna_prod_t_ha,nocellara_delletna_oil_prod_t_ha,nocellara_delletna_oil_prod_l_ha,nocellara_delletna_min_yield_pct,nocellara_delletna_max_yield_pct,nocellara_delletna_min_oil_prod_l_ha,nocellara_delletna_max_oil_prod_l_ha,nocellara_delletna_avg_oil_prod_l_ha,nocellara_delletna_l_per_t,nocellara_delletna_min_l_per_t,nocellara_delletna_max_l_per_t,nocellara_delletna_avg_l_per_t,nocellara_delletna_olive_prod,nocellara_delletna_min_oil_prod,nocellara_delletna_max_oil_prod,nocellara_delletna_avg_oil_prod,nocellara_delletna_water_need,leccino_tech,leccino_pct,leccino_prod_t_ha,leccino_oil_prod_t_ha,leccino_oil_prod_l_ha,leccino_min_yield_pct,leccino_max_yield_pct,leccino_min_oil_prod_l_ha,leccino_max_oil_prod_l_ha,leccino_avg_oil_prod_l_ha,leccino_l_per_t,leccino_min_l_per_t,leccino_max_l_per_t,leccino_avg_l_per_t,leccino_olive_prod,leccino_min_oil_prod,leccino_max_oil_prod,leccino_avg_oil_prod,leccino_water_need,frantoio_tech,frantoio_pct,frantoio_prod_t_ha,frantoio_oil_prod_t_ha,frantoio_oil_prod_l_ha,frantoio_min_yield_pct,frantoio_max_yield_pct,frantoio_min_oil_prod_l_ha,frantoio_max_oil_prod_l_ha,frantoio_avg_oil_prod_l_ha,frantoio_l_per_t,frantoio_min_l_per_t,frantoio_max_l_per_t,frantoio_avg_l_per_t,frantoio_olive_prod,frantoio_min_oil_prod,frantoio_max_oil_prod,frantoio_avg_oil_prod,frantoio_water_need,coratina_tech,coratina_pct,coratina_prod_t_ha,coratina_oil_prod_t_ha,coratina_oil_prod_l_ha,coratina_min_yield_pct,coratina_max_yield_pct,coratina_min_oil_prod_l_ha,coratina_max_oil_prod_l_ha,coratina_avg_oil_prod_l_ha,coratina_l_per_t,coratina_min_l_per_t,coratina_max_l_per_t,coratina_avg_l_per_t,coratina_olive_prod,coratina_min_oil_prod,coratina_max_oil_prod,coratina_avg_oil_prod,coratina_water_need,taggiasca_tech,taggiasca_pct,taggiasca_prod_t_ha,taggiasca_oil_prod_t_ha,taggiasca_oil_prod_l_ha,taggiasca_min_yield_pct,taggiasca_max_yield_pct,taggiasca_min_oil_prod_l_ha,taggiasca_max_oil_prod_l_ha,taggiasca_avg_oil_prod_l_ha,taggiasca_l_per_t,taggiasca_min_l_per_t,taggiasca_max_l_per_t,taggiasca_avg_l_per_t,taggiasca_olive_prod,taggiasca_min_oil_prod,taggiasca_max_oil_prod,taggiasca_avg_oil_prod,taggiasca_water_need,pendolino_tech,pendolino_pct,pendolino_prod_t_ha,pendolino_oil_prod_t_ha,pendolino_oil_prod_l_ha,pendolino_min_yield_pct,pendolino_max_yield_pct,pendolino_min_oil_prod_l_ha,pendolino_max_oil_prod_l_ha,pendolino_avg_oil_prod_l_ha,pendolino_l_per_t,pendolino_min_l_per_t,pendolino_max_l_per_t,pendolino_avg_l_per_t,pendolino_olive_prod,pendolino_min_oil_prod,pendolino_max_oil_prod,pendolino_avg_oil_prod,pendolino_water_need,moraiolo_tech,moraiolo_pct,moraiolo_prod_t_ha,moraiolo_oil_prod_t_ha,moraiolo_oil_prod_l_ha,moraiolo_min_yield_pct,moraiolo_max_yield_pct,moraiolo_min_oil_prod_l_ha,moraiolo_max_oil_prod_l_ha,moraiolo_avg_oil_prod_l_ha,moraiolo_l_per_t,moraiolo_min_l_per_t,moraiolo_max_l_per_t,moraiolo_avg_l_per_t,moraiolo_olive_prod,moraiolo_min_oil_prod,moraiolo_max_oil_prod,moraiolo_avg_oil_prod,moraiolo_water_need
40,40,1994,16.421133925173162,552.6861164306843,5181.684829177056,6.094165823990388,zone_41,35146.994940855904,6198.130211646609,7652.85109228961,6919.545700325491,65503.172792049256,tradizionale,0.34301696551234,3.593090051199313,0.6939575075289683,698.2939891705241,0.18462164562444472,0.22397227955914023,705.4320520584678,855.7892777914745,780.9018218568897,197.13237718345258,201.55201487384795,244.51122222613557,223.1148062448256,8053.445658910579,1623.1881992304714,1969.1578411919916,1796.8429677910656,25906.937676704045,intensiva,0.13305865425000238,5.710005488093904,1.1633728197224673,1215.6447243005134,0.15731178354292324,0.20563265116106494,1030.426529757139,1346.9387630637443,1185.7373663670758,194.71952473870076,171.73775495952316,224.48979384395736,197.6228943945126,5285.114211406942,907.6536493716987,1186.4541997605138,1044.4595676638119,7868.514796996604,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,superintensiva,0.5239243802376576,6.894898068926597,1.364132271279425,1396.9910670855877,0.1540338006685675,0.18889346978362034,1177.1141972488783,1443.5090485647843,1309.021122412409,194.1391498239621,168.15917103555407,206.21557836639775,187.00301748748703,21808.43507053838,3667.288363044439,4497.239051337105,4078.2431648706142,31727.720318348605,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,41,2010,15.74345452971059,671.18950301424,6038.749449951301,6.372507010718553,zone_42,38696.89162704506,6950.001928803218,8637.578497723413,7776.498751751771,60002.60802742371,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,superintensiva,1.0,6.034442978588512,1.224841835312711,1331.3407752496228,0.16451455140480697,0.2044614327209934,1077.606231909216,1339.2670265567256,1205.755567144853,221.02810323127932,179.601038651536,223.21117109278757,200.9592611908088,38696.89162704506,6950.001928803218,8637.578497723413,7776.498751751771,60002.60802742371,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,42,1985,15.00008075451312,1006.5554611275767,6401.459099748171,4.58452494180149,zone_43,26579.295717464283,5120.6817325394195,6055.528349029816,5596.480584711847,46112.259685926496,superintensiva,0.7728558260778613,6.5133534942481575,1.2922864348451581,1620.4451873602213,0.1823647675975808,0.21495230364273582,1294.0731325155841,1525.3165651504178,1412.2552294962215,240.2277106628457,199.0881742331668,234.6640869462181,217.270035307111,21411.14098790572,4262.704967531074,5024.425850403642,4651.9993584078065,37439.684186055085,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intensiva,0.22506748811017976,4.988600039708981,1.0293063028370657,972.6042967071116,0.1518746962256405,0.18249031039356778,829.0103505766405,996.1261484365052,912.5135108505503,188.80013611398545,165.80207011532806,199.225229687301,182.50270217011007,5138.62195720691,851.9941580449845,1023.7431397007549,937.812392620921,8571.71770545159,tradizionale,0.0020766858119589406,3.07838494135391,0.6279720988577294,647.8362569431106,0.1855588738228503,0.22826075030870974,648.2406072413985,797.4174683273703,722.596156293016,199.34739075533594,202.57518976293701,249.19295885230318,225.81129884156744,29.53277235165271,5.982606963361668,7.35935892541983,6.66883368311903,100.85779441982024
43,43,2008,15.903899111042945,957.3893887974712,5181.211171136816,4.373424319149979,zone_44,29882.355077417466,6760.358059062545,8454.19101492615,7607.08736493945,45667.02415455067,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intensiva,0.9999999999999999,7.6547789976074965,1.4768369378806219,1790.3432752995195,0.2072289137204265,0.25915089187614393,1696.7432891956316,2121.868656191135,1909.2589954585533,250.1222979421925,226.23243855941752,282.9158208254846,254.56786606114045,29882.355077417466,6760.358059062545,8454.19101492615,7607.08736493945,45667.02415455067,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,44,1989,14.681798329918623,214.95555557897436,5463.452299274232,9.41315965743505,zone_45,49011.42132427673,9827.530940636207,12451.543157532167,11123.248700341372,102880.17984755296,intensiva,0.3476178065774992,5.19223936379838,1.005399325550313,1095.4758972878067,0.173648938519709,0.21555549918090858,947.8653849329093,1176.6129867953525,1061.4159654252612,215.680855898414,189.5730769865818,235.32259735907047,212.28319308505223,15105.589290284535,2863.613041454796,3554.686506429115,3206.662727972969,37629.239814520246,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tradizionale,0.38064330203197544,4.820599531768592,1.0263515843668212,1048.9828099754031,0.1931154652116034,0.25117613364038943,1054.1237184039487,1371.048764412606,1209.916535587894,222.5437343003605,210.82474368078974,274.2097528825212,241.9833071175788,17077.406574211658,3600.3398637408063,4682.791436588921,4132.447319819219,35782.183501342304,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,superintensiva,0.2717388913905254,6.668552055847633,1.327646530468251,1513.2334947624515,0.18308530930758724,0.22937878209226634,1299.1861468333157,1627.687864191846,1461.628201661267,239.89903145879066,199.8747918205101,250.4135175679763,224.86587717865646,16828.42545978053,3363.5780354406056,4214.065214514131,3784.138652549184,29468.75653169042
45,45,2003,16.767571175180727,736.8954587077609,5355.249088228198,4.212841865217975,zone_46,26722.595712654336,4971.8567563530805,5955.5674167938305,5459.724930047498,41580.766669185236,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,superintensiva,1.0,6.136869862401699,1.2120301692119502,1340.3385051546782,0.17042583878417156,0.20414557823811338,1116.326454918154,1337.1981107300003,1225.867050212209,220.69647705552043,186.0544091530257,222.8663517883334,204.31117503536814,26722.595712654336,4971.8567563530805,5955.5674167938305,5459.724930047498,41580.766669185236,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,46,2019,16.254978678313357,395.4267100164385,5749.348388449313,3.7249761544477047,zone_47,22128.67467181341,4606.634510138775,5767.063704147237,5181.4523761517,39044.538229447295,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intensiva,0.5222373149538073,7.412162360463138,1.5328613430766218,1892.1362827514727,0.19950771710710966,0.25707500578368003,1633.5238846106138,2104.8717722462884,1866.0494826043,255.54886312728047,217.8031846147485,280.6495696328384,248.80659768057333,15403.642839270593,3354.9624650613014,4323.025733619245,3832.527966725643,21458.247848680345,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intensiva,0.47776268504619274,4.169058055841429,0.8001897455977677,815.413955835576,0.1704871622678177,0.19668885054236207,744.4854247502956,858.9032774775636,802.3304234180928,209.39105496295895,186.1213561875739,214.72581936939088,200.5826058545232,6725.031832542814,1251.672045077474,1444.037970527992,1348.9244094260573,17586.290380766954,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,47,1985,15.108741987505574,1013.4842733521605,6483.119686714781,7.254265418033567,zone_48,42871.71713398861,6953.7448749970345,8148.243356647311,7558.460734144417,60440.76337644311,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,superintensiva,0.0043919935201488305,9.242155019843752,1.7865910186689318,2472.4002035418343,0.19601932639263242,0.24210111930125533,1925.954080276956,2378.7227878944295,2153.7744247082815,267.6966065173183,213.99489780855063,264.30253198826995,239.3082694120312,293.9537494363797,62.904602571078385,77.69272026348064,70.34556306479787,292.6239866616089,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tradizionale,0.2074532939208572,2.613638460604375,0.5209260801385259,442.9554380923936,0.17532206755264007,0.19198459192189293,478.49909266550236,523.9754146339873,502.6984296891542,184.39293509488314,191.39963706620094,209.5901658535949,201.0793718756617,3362.6072245040054,643.601802366252,704.7694058842909,676.1509485678275,12641.850312461776,superintensiva,0.788154712558994,7.1407683111549884,1.3875024160887415,1376.1837317523546,0.14592496878552916,0.1720522437702638,1115.147141374131,1314.8097231352035,1215.9520508594069,192.63421607073346,159.30673448201873,187.82996044788624,173.70743583705814,39215.156160048224,6247.238470059704,7365.78123049954,6811.964222511791,47506.28907731972,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,48,2007,15.710299859330412,549.2596591560275,5236.050851336974,4.382672186637813,zone_49,18386.481469974406,3818.1667362922954,4899.644743527258,4351.688198707624,47700.40064992725,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intensiva,0.0030694898948699367,6.269021731673352,1.150959088120027,1139.1226529383794,0.1544723332798483,0.19879125883545798,1011.8275105666918,1302.1261495772358,1155.1097420035203,200.12813687767874,168.63791842778195,217.02102492953927,192.51829033392002,80.18266222639393,13.521837251857013,17.401323537951065,15.436629046247548,122.81156114369696,tradizionale,0.7356407189129903,5.196966755334995,0.9835816364641534,1104.2652569885042,0.192688668547391,0.24919301539927877,1051.7940422892523,1360.223883183836,1203.7348962204308,222.06906167812983,210.35880845785044,272.04477663676715,240.74697924408613,14975.635906274681,3150.2569251425434,4074.043525116046,3605.339106694902,33992.350041657024,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tradizionale,0.26128979119213974,3.2901695442971928,0.6389870740584582,647.309205606244,0.17996999450929627,0.22227139929904868,628.7161380237425,776.4939713503885,702.2385485057911,197.1077730377806,196.4737931324195,242.65436604699636,219.44954640805966,3330.6629014733294,654.387973897895,808.1998948732602,730.912462966474,13585.239047126532
49,49,2002,15.810611281991903,986.522980209745,5069.592255900926,5.41917786402019,zone_50,25993.716466030884,4662.3829200280725,5848.426325147135,5248.988455532159,50748.174112163164,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,superintensiva,0.39847719519665165,7.342295987803661,1.4608127656629035,1590.6456639449248,0.15537551824991921,0.2068324401508555,1272.1794616532688,1693.4970536369171,1477.6746213165761,217.56457935790377,169.62392822043586,225.79960715158893,197.02328284221022,15950.31952167738,2705.555853638021,3601.575881937072,3142.5843145430695,18566.1494568083,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tradizionale,0.38153148292263905,2.551905146435134,0.4803106913794228,476.7737809115306,0.17223928111155193,0.20037495694229418,470.0853742127509,546.8748824844273,508.7113808824562,187.87566575452112,188.03414968510035,218.74995299377093,203.48455235298252,4913.208791487349,923.8510373326833,1074.76419218644,999.7620915525414,18654.173434287233,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intensiva,0.21999132188070916,4.9517243293988455,1.0064550109341277,1090.9775042842987,0.18443885768359566,0.2092771208279793,966.4918306563964,1096.6486680942144,1035.4165732357724,221.41301605817063,201.35246472008257,228.468472519628,215.71178609078584,5130.188152866156,1032.9760290573684,1172.0862510236225,1106.6420494365482,13527.851221067634
50,50,2005,14.78147307830754,1093.425078364158,5121.94523887005,6.751970622952357,zone_51,26052.711832330093,4655.413365722486,5773.796971432832,5203.473665930802,58059.44942955298,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intensiva,1.0,4.056434441432864,0.7849322333323719,831.7949651727672,0.16368194875244982,0.2030037433289131,714.7683351635362,886.4792285105375,798.9147079074595,203.82316630944146,178.69208379088406,221.61980712763435,199.72867697686488,26052.711832330093,4655.413365722486,5773.796971432832,5203.473665930802,58059.44942955298,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,51,1989,14.97160758172709,223.73228362174015,5462.782689932412,4.610331725426178,zone_52,20741.35905415477,4661.079605072324,5478.637870308228,5082.370754426046,49556.134381007214,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tradizionale,0.8539054747431956,5.140731044377355,1.0203277227732452,1128.2159664690064,0.20350461675124076,0.24264704970445802,1110.8330608692181,1324.4926293911465,1220.865279964951,214.46475026602516,222.16661217384362,264.89852587822924,244.17305599299021,17729.922314855517,3938.9967747968817,4696.630285140748,4329.169314136583,40307.4694854967,tradizionale,0.14609452525680433,4.692606406528221,0.8698878136915568,1026.9978353788874,0.21963864088548507,0.23786617818181216,1079.0107903762912,1168.5565522032257,1125.5114334864898,244.82379069132435,239.7801756391758,259.679233822939,250.11365188588658,3011.4367392992544,722.082830275442,782.0075851674801,753.2014402894632,9248.664895510512,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,52,2024,18.818616007120777,525.769502736891,5012.099634100626,3.3949123168357773,zone_53,18104.547442607232,4354.053097617591,4852.214149557668,4606.108933275483,44677.03840639184,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intensiva,0.9385802682475675,6.279269180760373,1.2498977217828895,1572.504448569262,0.22335018448200583,0.24762992856438323,1462.9924747729638,1622.0300997667023,1543.7251277350013,265.1015924806294,243.83207912882727,270.33834996111705,257.28752128916693,17151.187467817643,4182.009699806262,4636.62371992361,4412.786510760625,42734.99391865045,superintensiva,0.06141973175243244,5.843599371928415,1.2148936104054788,1306.6475455163134,0.16530141453647532,0.20714193879219833,1082.7603572258206,1356.824926586452,1216.680546448519,221.6217041710577,180.46005953763677,226.13748776440866,202.78009107475313,953.3599747895909,172.04339781132947,215.59042963405804,193.32242251485758,1942.0444877413909,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,53,1988,15.235738256091778,139.83067336109053,6492.7295851922745,8.322479320306204,zone_54,54855.88947516936,11158.530232648647,13654.287945663815,12405.677983338863,97172.70938683786,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,superintensiva,1.0,6.650942484102945,1.2652924653715885,1610.0210771188717,0.18632846520031027,0.22800337170523005,1322.1998076441232,1617.9278559868944,1469.9772014124953,241.02423025763136,203.4153550221728,248.91197784413757,226.1503386788454,54855.88947516936,11158.530232648647,13654.287945663815,12405.677983338863,97172.70938683786
54,54,1995,14.846404807967241,172.3418736491966,5278.265451852778,9.33926844896543,zone_55,56127.947113543196,12356.562248985905,14602.325896532951,13474.613299495757,121686.42522777466,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,intensiva,0.695392125205131,6.255038733868233,1.1839335741514503,1509.7420181367188,0.20910710496842105,0.24781695620947872,1369.6971941162951,1623.2551716778082,1494.4727502734092,264.13001256803005,228.28286568604915,270.542528612968,249.0787917122349,38342.465195268225,8752.92783224343,10373.267487182582,9550.29490210583,88377.13940034862,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,superintensiva,0.3046078747948689,6.727586277545274,1.2725895434790397,1631.7392917094019,0.185596833468107,0.21780784579047627,1317.0080977540342,1545.5796917446457,1434.2073889392013,235.85018481256833,202.6166304236976,237.7814910376378,220.64729060603096,17785.48191827497,3603.6344167424754,4229.0584093503685,3924.3183973899268,33309.285827426036
